FULLBARCODE,ITEMNAME,ISWEIGHT,PRICEEX1,FLDPRICEUNIT,UNITID,UNITNAME,UNITQTYX100,FPRICEEX4,FULLDESCRIPTION,PROMONUM,DESCRIPTION,STARTDATE,STARTTIME,ENDDATE,ENDTIME,ISWEIGHTEDPROMO,ADDITIONALISCOUPON,ADDITIONALGIFTCOUNT,MINPURCHASEAMOUNT,MINQTY,MINAMOUNT,MAXQTY,DISCOUNTTYPE,DISCOUNTRATE,DISCOUNTEDPRICE,DISCOUNTEDPRICEPERUNIT,CLUBID,ADDITIONALINFO,PROMOTYPE,PROMOTYPENAME,PROMOSUBTYPE,PROMOSUBTYPENAME,LASTINLIST
8934878081798,מזרח ומערב יבוא טראו,0,1290,323,11,100 גרם,40000,0,מזרח ומערב יבוא טראוו דפי אורז מרובעים 1,,,,,,,,,,,,,,,,,,,,,,,,1
8934878081811,מזרח ומערב יבוא טראו,0,1290,323,11,100 גרם,40000,0,מזרח ומערב יבוא טראוו דפי אורז מרובעים 2,,,,,,,,,,,,,,,,,,,,,,,,1
8938535541366,דפי אורז צבעוניים לל,0,1490,373,11,100 גרם,40000,0,דפי אורז צבעוניים ללא גלוטן 400 גרם,,,,,,,,,,,,,,,,,,,,,,,,1
8959286455405,תנור קוורץ BENATON B,0,7900,0,,יחידה,0,0,תנור קוורץ BENATON BT-55405,,,,,,,,,,,,,,,,,,,,,,,,1
8960520509194,אפס פילזנר 5% אלכוהו,0,1090,218,12,100 מל,50000,0,אפס פילזנר 5% אלכוהול 500מל,,,,,,,,,,,,,,,,,,,,,,,,1
9001511004823,בירה בהיר גוסיר 500,0,590,118,12,100 מל,50000,0,בירה בהיר גוסיר 500 מל,,,,,,,,,,,,,,,,,,,,,,,,1
9001511004830,בירה גוסר כהה,0,1090,0,,יחידה,0,0,בירה גוסר כהה,,,,,,,,,,,,,,,,,,,,,,,,1
9002859042799,שוק מוצרט שקית 280ג,0,3490,1163,11,100 גרם,30000,0,שוק מוצרט שקית 280ג גונץ,,,,,,,,,,,,,,,,,,,,,,,,1
9002859062131,גונץ- בונבוניירה פרל,0,1990,498,11,100 גרם,40000,0,גונץ- בונבוניירה פרלינים  400גר,,,,,,,,,,,,,,,,,,,,,,,,1
9002859063558,גונץ פרליני שוקולד 1,0,990,550,11,100 גרם,18000,0,גונץ פרליני שוקולד 180 גר,,,,,,,,,,,,,,,,,,,,,,,,1
9003400304939,בירה שטיגל וייז חי,0,1090,218,12,100 מל,50000,0,בירה שטיגל וייז חיטה 500 מל,1220106,בירה שטיגל 500 מ ל 2 ב 17.90,2022-03-01,00:00:00,2022-04-03,23:59:00,,,,,2,,,,,17.9,8.95,,,4,מחיר קבוע,1,רגיל,1
9003400304960,בירה שטיגל ספורט 0.5,0,890,0,,יחידה,0,0,בירה שטיגל ספורט 0.5 ליטר,,,,,,,,,,,,,,,,,,,,,,,,1
9028800639962,בירה אדלוויס 500 מל,0,1090,218,12,100 מל,50000,0,בירה אדלוויס 500 מל,,,,,,,,,,,,,,,,,,,,,,,,1
9098189546724,מעמד לשולחן בינוני מ,0,8990,0,,יחידה,0,0,מעמד לשולחן בינוני מתכת זהב בשילוב צורות,,,,,,,,,,,,,,,,,,,,,,,,1
9098189746926,בונבוניירה קטנה עם צ,0,12990,0,,יחידה,0,0,בונבוניירה קטנה עם צלחת מתכת זהב,,,,,,,,,,,,,,,,,,,,,,,,1
9098189947125,בונבוניירה זכוכית קט,0,6990,0,,יחידה,0,0,בונבוניירה זכוכית קטנה ומתכת זהב עם מכסה,,,,,,,,,,,,,,,,,,,,,,,,1
9098190147323,בבונבוניירה גדולה זכ,0,12990,0,,יחידה,0,0,בבונבוניירה גדולה זכוכית ומתכת,,,,,,,,,,,,,,,,,,,,,,,,1
9098190547727,מעמד שתי קומות  משרב,0,7990,0,,יחידה,0,0,מעמד שתי קומות  משרבייה זהב,,,,,,,,,,,,,,,,,,,,,,,,1
9098190647823,מעמד שתי קומות  משרב,0,7990,0,,יחידה,0,0,מעמד שתי קומות  משרבייה זהב,,,,,,,,,,,,,,,,,,,,,,,,1
9098190747929,בונבוניירות זכוכית ק,0,6990,0,,יחידה,0,0,בונבוניירות זכוכית קטנה בתוך מעמד משרביי,,,,,,,,,,,,,,,,,,,,,,,,1
